id,filename,type,difficulty,height,width,optimal_steps,path_file,split
2356,maze_2356.npy,imperfect,Easy,11,11,28,maze_2356_path.npy,train
2486,maze_2486.npy,imperfect,Easy,11,11,24,maze_2486_path.npy,train
829,maze_829.npy,perfect,Medium,21,21,60,maze_829_path.npy,train
461,maze_461.npy,perfect,Easy,11,11,40,maze_461_path.npy,train
2887,maze_2887.npy,imperfect,Medium,21,21,54,maze_2887_path.npy,train
2390,maze_2390.npy,imperfect,Easy,11,11,16,maze_2390_path.npy,train
802,maze_802.npy,perfect,Medium,21,21,120,maze_802_path.npy,train
1826,maze_1826.npy,perfect,Hard,31,31,132,maze_1826_path.npy,train
1666,maze_1666.npy,perfect,Hard,31,31,148,maze_1666_path.npy,train
1330,maze_1330.npy,perfect,Medium,21,21,60,maze_1330_path.npy,train
2633,maze_2633.npy,imperfect,Easy,11,11,18,maze_2633_path.npy,train
2478,maze_2478.npy,imperfect,Easy,11,11,24,maze_2478_path.npy,train
3497,maze_3497.npy,imperfect,Hard,31,31,106,maze_3497_path.npy,train
170,maze_170.npy,perfect,Easy,11,11,16,maze_170_path.npy,train
463,maze_463.npy,perfect,Easy,11,11,32,maze_463_path.npy,train
2274,maze_2274.npy,imperfect,Easy,11,11,16,maze_2274_path.npy,train
1042,maze_1042.npy,perfect,Medium,21,21,120,maze_1042_path.npy,train
2339,maze_2339.npy,imperfect,Easy,11,11,16,maze_2339_path.npy,train
1675,maze_1675.npy,perfect,Hard,31,31,268,maze_1675_path.npy,train
2464,maze_2464.npy,imperfect,Easy,11,11,24,maze_2464_path.npy,train
188,maze_188.npy,perfect,Easy,11,11,28,maze_188_path.npy,train
12,maze_12.npy,perfect,Easy,11,11,32,maze_12_path.npy,train
544,maze_544.npy,perfect,Easy,11,11,40,maze_544_path.npy,train
322,maze_322.npy,perfect,Easy,11,11,36,maze_322_path.npy,train
1178,maze_1178.npy,perfect,Medium,21,21,96,maze_1178_path.npy,train
3455,maze_3455.npy,imperfect,Hard,31,31,80,maze_3455_path.npy,train
2016,maze_2016.npy,imperfect,Easy,11,11,28,maze_2016_path.npy,train
393,maze_393.npy,perfect,Easy,11,11,24,maze_393_path.npy,train
555,maze_555.npy,perfect,Easy,11,11,40,maze_555_path.npy,train
2834,maze_2834.npy,imperfect,Medium,21,21,52,maze_2834_path.npy,train
1840,maze_1840.npy,perfect,Hard,31,31,200,maze_1840_path.npy,train
2196,maze_2196.npy,imperfect,Easy,11,11,24,maze_2196_path.npy,train
2954,maze_2954.npy,imperfect,Medium,21,21,68,maze_2954_path.npy,train
3456,maze_3456.npy,imperfect,Hard,31,31,96,maze_3456_path.npy,train
1995,maze_1995.npy,perfect,Hard,31,31,160,maze_1995_path.npy,train
2584,maze_2584.npy,imperfect,Easy,11,11,20,maze_2584_path.npy,train
2955,maze_2955.npy,imperfect,Medium,21,21,42,maze_2955_path.npy,train
1200,maze_1200.npy,perfect,Medium,21,21,52,maze_1200_path.npy,train
1983,maze_1983.npy,perfect,Hard,31,31,284,maze_1983_path.npy,train
1029,maze_1029.npy,perfect,Medium,21,21,56,maze_1029_path.npy,train
3594,maze_3594.npy,imperfect,Hard,31,31,106,maze_3594_path.npy,train
238,maze_238.npy,perfect,Easy,11,11,24,maze_238_path.npy,train
174,maze_174.npy,perfect,Easy,11,11,36,maze_174_path.npy,train
2044,maze_2044.npy,imperfect,Easy,11,11,20,maze_2044_path.npy,train
3550,maze_3550.npy,imperfect,Hard,31,31,80,maze_3550_path.npy,train
2402,maze_2402.npy,imperfect,Easy,11,11,18,maze_2402_path.npy,train
705,maze_705.npy,perfect,Medium,21,21,148,maze_705_path.npy,train
3989,maze_3989.npy,imperfect,Hard,31,31,78,maze_3989_path.npy,train
2759,maze_2759.npy,imperfect,Medium,21,21,40,maze_2759_path.npy,train
1735,maze_1735.npy,perfect,Hard,31,31,224,maze_1735_path.npy,train
764,maze_764.npy,perfect,Medium,21,21,116,maze_764_path.npy,train
410,maze_410.npy,perfect,Easy,11,11,16,maze_410_path.npy,train
1135,maze_1135.npy,perfect,Medium,21,21,88,maze_1135_path.npy,train
2266,maze_2266.npy,imperfect,Easy,11,11,16,maze_2266_path.npy,train
2284,maze_2284.npy,imperfect,Easy,11,11,20,maze_2284_path.npy,train
1611,maze_1611.npy,perfect,Hard,31,31,284,maze_1611_path.npy,train
2130,maze_2130.npy,imperfect,Easy,11,11,32,maze_2130_path.npy,train
227,maze_227.npy,perfect,Easy,11,11,40,maze_227_path.npy,train
1315,maze_1315.npy,perfect,Medium,21,21,92,maze_1315_path.npy,train
1874,maze_1874.npy,perfect,Hard,31,31,108,maze_1874_path.npy,train
3942,maze_3942.npy,imperfect,Hard,31,31,80,maze_3942_path.npy,train
351,maze_351.npy,perfect,Easy,11,11,24,maze_351_path.npy,train
3517,maze_3517.npy,imperfect,Hard,31,31,62,maze_3517_path.npy,train
3677,maze_3677.npy,imperfect,Hard,31,31,78,maze_3677_path.npy,train
1233,maze_1233.npy,perfect,Medium,21,21,108,maze_1233_path.npy,train
818,maze_818.npy,perfect,Medium,21,21,60,maze_818_path.npy,train
3827,maze_3827.npy,imperfect,Hard,31,31,76,maze_3827_path.npy,train
807,maze_807.npy,perfect,Medium,21,21,140,maze_807_path.npy,train
3552,maze_3552.npy,imperfect,Hard,31,31,60,maze_3552_path.npy,train
1373,maze_1373.npy,perfect,Hard,31,31,200,maze_1373_path.npy,train
69,maze_69.npy,perfect,Easy,11,11,40,maze_69_path.npy,train
1550,maze_1550.npy,perfect,Hard,31,31,116,maze_1550_path.npy,train
45,maze_45.npy,perfect,Easy,11,11,24,maze_45_path.npy,train
3330,maze_3330.npy,imperfect,Hard,31,31,128,maze_3330_path.npy,train
3491,maze_3491.npy,imperfect,Hard,31,31,72,maze_3491_path.npy,train
183,maze_183.npy,perfect,Easy,11,11,20,maze_183_path.npy,train
1114,maze_1114.npy,perfect,Medium,21,21,68,maze_1114_path.npy,train
869,maze_869.npy,perfect,Medium,21,21,52,maze_869_path.npy,train
3407,maze_3407.npy,imperfect,Hard,31,31,124,maze_3407_path.npy,train
2090,maze_2090.npy,imperfect,Easy,11,11,20,maze_2090_path.npy,train
3881,maze_3881.npy,imperfect,Hard,31,31,76,maze_3881_path.npy,train
139,maze_139.npy,perfect,Easy,11,11,28,maze_139_path.npy,train
3854,maze_3854.npy,imperfect,Hard,31,31,60,maze_3854_path.npy,train
2426,maze_2426.npy,imperfect,Easy,11,11,28,maze_2426_path.npy,train
309,maze_309.npy,perfect,Easy,11,11,24,maze_309_path.npy,train
266,maze_266.npy,perfect,Easy,11,11,24,maze_266_path.npy,train
471,maze_471.npy,perfect,Easy,11,11,20,maze_471_path.npy,train
2166,maze_2166.npy,imperfect,Easy,11,11,16,maze_2166_path.npy,train
3205,maze_3205.npy,imperfect,Medium,21,21,48,maze_3205_path.npy,train
63,maze_63.npy,perfect,Easy,11,11,24,maze_63_path.npy,train
3372,maze_3372.npy,imperfect,Hard,31,31,76,maze_3372_path.npy,train
1295,maze_1295.npy,perfect,Medium,21,21,144,maze_1295_path.npy,train
3949,maze_3949.npy,imperfect,Hard,31,31,84,maze_3949_path.npy,train
1651,maze_1651.npy,perfect,Hard,31,31,196,maze_1651_path.npy,train
144,maze_144.npy,perfect,Easy,11,11,36,maze_144_path.npy,train
3454,maze_3454.npy,imperfect,Hard,31,31,68,maze_3454_path.npy,train
787,maze_787.npy,perfect,Medium,21,21,60,maze_787_path.npy,train
1018,maze_1018.npy,perfect,Medium,21,21,88,maze_1018_path.npy,train
486,maze_486.npy,perfect,Easy,11,11,20,maze_486_path.npy,train
1041,maze_1041.npy,perfect,Medium,21,21,108,maze_1041_path.npy,train
2552,maze_2552.npy,imperfect,Easy,11,11,16,maze_2552_path.npy,train
2246,maze_2246.npy,imperfect,Easy,11,11,20,maze_2246_path.npy,train
1697,maze_1697.npy,perfect,Hard,31,31,220,maze_1697_path.npy,train
3022,maze_3022.npy,imperfect,Medium,21,21,90,maze_3022_path.npy,train
3113,maze_3113.npy,imperfect,Medium,21,21,64,maze_3113_path.npy,train
1047,maze_1047.npy,perfect,Medium,21,21,124,maze_1047_path.npy,train
1811,maze_1811.npy,perfect,Hard,31,31,64,maze_1811_path.npy,train
251,maze_251.npy,perfect,Easy,11,11,24,maze_251_path.npy,train
3612,maze_3612.npy,imperfect,Hard,31,31,80,maze_3612_path.npy,train
3993,maze_3993.npy,imperfect,Hard,31,31,90,maze_3993_path.npy,train
1922,maze_1922.npy,perfect,Hard,31,31,172,maze_1922_path.npy,train
729,maze_729.npy,perfect,Medium,21,21,96,maze_729_path.npy,train
1174,maze_1174.npy,perfect,Medium,21,21,108,maze_1174_path.npy,train
2107,maze_2107.npy,imperfect,Easy,11,11,32,maze_2107_path.npy,train
501,maze_501.npy,perfect,Easy,11,11,32,maze_501_path.npy,train
1289,maze_1289.npy,perfect,Medium,21,21,100,maze_1289_path.npy,train
279,maze_279.npy,perfect,Easy,11,11,20,maze_279_path.npy,train
1006,maze_1006.npy,perfect,Medium,21,21,72,maze_1006_path.npy,train
2574,maze_2574.npy,imperfect,Easy,11,11,18,maze_2574_path.npy,train
3088,maze_3088.npy,imperfect,Medium,21,21,50,maze_3088_path.npy,train
2653,maze_2653.npy,imperfect,Easy,11,11,28,maze_2653_path.npy,train
358,maze_358.npy,perfect,Easy,11,11,24,maze_358_path.npy,train
2822,maze_2822.npy,imperfect,Medium,21,21,46,maze_2822_path.npy,train
299,maze_299.npy,perfect,Easy,11,11,20,maze_299_path.npy,train
2996,maze_2996.npy,imperfect,Medium,21,21,70,maze_2996_path.npy,train
1803,maze_1803.npy,perfect,Hard,31,31,136,maze_1803_path.npy,train
1027,maze_1027.npy,perfect,Medium,21,21,64,maze_1027_path.npy,train
2638,maze_2638.npy,imperfect,Easy,11,11,16,maze_2638_path.npy,train
1670,maze_1670.npy,perfect,Hard,31,31,144,maze_1670_path.npy,train
2020,maze_2020.npy,imperfect,Easy,11,11,24,maze_2020_path.npy,train
2714,maze_2714.npy,imperfect,Medium,21,21,68,maze_2714_path.npy,train
415,maze_415.npy,perfect,Easy,11,11,40,maze_415_path.npy,train
811,maze_811.npy,perfect,Medium,21,21,100,maze_811_path.npy,train
1815,maze_1815.npy,perfect,Hard,31,31,148,maze_1815_path.npy,train
2823,maze_2823.npy,imperfect,Medium,21,21,68,maze_2823_path.npy,train
2441,maze_2441.npy,imperfect,Easy,11,11,20,maze_2441_path.npy,train
1723,maze_1723.npy,perfect,Hard,31,31,244,maze_1723_path.npy,train
990,maze_990.npy,perfect,Medium,21,21,52,maze_990_path.npy,train
308,maze_308.npy,perfect,Easy,11,11,20,maze_308_path.npy,train
3938,maze_3938.npy,imperfect,Hard,31,31,88,maze_3938_path.npy,train
3575,maze_3575.npy,imperfect,Hard,31,31,76,maze_3575_path.npy,train
2475,maze_2475.npy,imperfect,Easy,11,11,20,maze_2475_path.npy,train
857,maze_857.npy,perfect,Medium,21,21,100,maze_857_path.npy,train
1146,maze_1146.npy,perfect,Medium,21,21,44,maze_1146_path.npy,train
3370,maze_3370.npy,imperfect,Hard,31,31,94,maze_3370_path.npy,train
1074,maze_1074.npy,perfect,Medium,21,21,120,maze_1074_path.npy,train
3007,maze_3007.npy,imperfect,Medium,21,21,44,maze_3007_path.npy,train
842,maze_842.npy,perfect,Medium,21,21,136,maze_842_path.npy,train
1242,maze_1242.npy,perfect,Medium,21,21,72,maze_1242_path.npy,train
495,maze_495.npy,perfect,Easy,11,11,28,maze_495_path.npy,train
3102,maze_3102.npy,imperfect,Medium,21,21,36,maze_3102_path.npy,train
2144,maze_2144.npy,imperfect,Easy,11,11,20,maze_2144_path.npy,train
2272,maze_2272.npy,imperfect,Easy,11,11,18,maze_2272_path.npy,train
1128,maze_1128.npy,perfect,Medium,21,21,68,maze_1128_path.npy,train
1867,maze_1867.npy,perfect,Hard,31,31,152,maze_1867_path.npy,train
58,maze_58.npy,perfect,Easy,11,11,32,maze_58_path.npy,train
76,maze_76.npy,perfect,Easy,11,11,40,maze_76_path.npy,train
368,maze_368.npy,perfect,Easy,11,11,24,maze_368_path.npy,train
733,maze_733.npy,perfect,Medium,21,21,40,maze_733_path.npy,train
1189,maze_1189.npy,perfect,Medium,21,21,72,maze_1189_path.npy,train
2236,maze_2236.npy,imperfect,Easy,11,11,26,maze_2236_path.npy,train
2366,maze_2366.npy,imperfect,Easy,11,11,28,maze_2366_path.npy,train
2784,maze_2784.npy,imperfect,Medium,21,21,54,maze_2784_path.npy,train
2113,maze_2113.npy,imperfect,Easy,11,11,42,maze_2113_path.npy,train
3165,maze_3165.npy,imperfect,Medium,21,21,40,maze_3165_path.npy,train
3259,maze_3259.npy,imperfect,Medium,21,21,74,maze_3259_path.npy,train
2392,maze_2392.npy,imperfect,Easy,11,11,32,maze_2392_path.npy,train
124,maze_124.npy,perfect,Easy,11,11,24,maze_124_path.npy,train
3248,maze_3248.npy,imperfect,Medium,21,21,54,maze_3248_path.npy,train
1210,maze_1210.npy,perfect,Medium,21,21,92,maze_1210_path.npy,train
2254,maze_2254.npy,imperfect,Easy,11,11,20,maze_2254_path.npy,train
2829,maze_2829.npy,imperfect,Medium,21,21,48,maze_2829_path.npy,train
429,maze_429.npy,perfect,Easy,11,11,24,maze_429_path.npy,train
1419,maze_1419.npy,perfect,Hard,31,31,284,maze_1419_path.npy,train
3734,maze_3734.npy,imperfect,Hard,31,31,128,maze_3734_path.npy,train
929,maze_929.npy,perfect,Medium,21,21,52,maze_929_path.npy,train
1910,maze_1910.npy,perfect,Hard,31,31,232,maze_1910_path.npy,train
1422,maze_1422.npy,perfect,Hard,31,31,160,maze_1422_path.npy,train
1732,maze_1732.npy,perfect,Hard,31,31,112,maze_1732_path.npy,train
387,maze_387.npy,perfect,Easy,11,11,20,maze_387_path.npy,train
30,maze_30.npy,perfect,Easy,11,11,20,maze_30_path.npy,train
1871,maze_1871.npy,perfect,Hard,31,31,152,maze_1871_path.npy,train
203,maze_203.npy,perfect,Easy,11,11,24,maze_203_path.npy,train
3563,maze_3563.npy,imperfect,Hard,31,31,72,maze_3563_path.npy,train
3853,maze_3853.npy,imperfect,Hard,31,31,66,maze_3853_path.npy,train
3398,maze_3398.npy,imperfect,Hard,31,31,66,maze_3398_path.npy,train
889,maze_889.npy,perfect,Medium,21,21,100,maze_889_path.npy,train
3691,maze_3691.npy,imperfect,Hard,31,31,64,maze_3691_path.npy,train
2664,maze_2664.npy,imperfect,Medium,21,21,42,maze_2664_path.npy,train
478,maze_478.npy,perfect,Easy,11,11,20,maze_478_path.npy,train
1468,maze_1468.npy,perfect,Hard,31,31,196,maze_1468_path.npy,train
594,maze_594.npy,perfect,Easy,11,11,32,maze_594_path.npy,train
443,maze_443.npy,perfect,Easy,11,11,28,maze_443_path.npy,train
3123,maze_3123.npy,imperfect,Medium,21,21,44,maze_3123_path.npy,train
1334,maze_1334.npy,perfect,Hard,31,31,224,maze_1334_path.npy,train
192,maze_192.npy,perfect,Easy,11,11,20,maze_192_path.npy,train
1844,maze_1844.npy,perfect,Hard,31,31,124,maze_1844_path.npy,train
1108,maze_1108.npy,perfect,Medium,21,21,132,maze_1108_path.npy,train
6,maze_6.npy,perfect,Easy,11,11,24,maze_6_path.npy,train
439,maze_439.npy,perfect,Easy,11,11,16,maze_439_path.npy,train
289,maze_289.npy,perfect,Easy,11,11,20,maze_289_path.npy,train
682,maze_682.npy,perfect,Medium,21,21,100,maze_682_path.npy,train
3926,maze_3926.npy,imperfect,Hard,31,31,108,maze_3926_path.npy,train
3414,maze_3414.npy,imperfect,Hard,31,31,100,maze_3414_path.npy,train
864,maze_864.npy,perfect,Medium,21,21,84,maze_864_path.npy,train
1313,maze_1313.npy,perfect,Medium,21,21,160,maze_1313_path.npy,train
3760,maze_3760.npy,imperfect,Hard,31,31,92,maze_3760_path.npy,train
1552,maze_1552.npy,perfect,Hard,31,31,232,maze_1552_path.npy,train
2423,maze_2423.npy,imperfect,Easy,11,11,24,maze_2423_path.npy,train
2465,maze_2465.npy,imperfect,Easy,11,11,16,maze_2465_path.npy,train
2335,maze_2335.npy,imperfect,Easy,11,11,16,maze_2335_path.npy,train
194,maze_194.npy,perfect,Easy,11,11,40,maze_194_path.npy,train
450,maze_450.npy,perfect,Easy,11,11,36,maze_450_path.npy,train
2725,maze_2725.npy,imperfect,Medium,21,21,80,maze_2725_path.npy,train
1720,maze_1720.npy,perfect,Hard,31,31,168,maze_1720_path.npy,train
29,maze_29.npy,perfect,Easy,11,11,24,maze_29_path.npy,train
3616,maze_3616.npy,imperfect,Hard,31,31,136,maze_3616_path.npy,train
2780,maze_2780.npy,imperfect,Medium,21,21,40,maze_2780_path.npy,train
2620,maze_2620.npy,imperfect,Easy,11,11,24,maze_2620_path.npy,train
2894,maze_2894.npy,imperfect,Medium,21,21,52,maze_2894_path.npy,train
2957,maze_2957.npy,imperfect,Medium,21,21,56,maze_2957_path.npy,train
3624,maze_3624.npy,imperfect,Hard,31,31,100,maze_3624_path.npy,train
3607,maze_3607.npy,imperfect,Hard,31,31,78,maze_3607_path.npy,train
3697,maze_3697.npy,imperfect,Hard,31,31,70,maze_3697_path.npy,train
923,maze_923.npy,perfect,Medium,21,21,92,maze_923_path.npy,train
1337,maze_1337.npy,perfect,Hard,31,31,128,maze_1337_path.npy,train
3804,maze_3804.npy,imperfect,Hard,31,31,64,maze_3804_path.npy,train
222,maze_222.npy,perfect,Easy,11,11,16,maze_222_path.npy,train
3844,maze_3844.npy,imperfect,Hard,31,31,110,maze_3844_path.npy,train
1662,maze_1662.npy,perfect,Hard,31,31,240,maze_1662_path.npy,train
573,maze_573.npy,perfect,Easy,11,11,24,maze_573_path.npy,train
3800,maze_3800.npy,imperfect,Hard,31,31,104,maze_3800_path.npy,train
3375,maze_3375.npy,imperfect,Hard,31,31,92,maze_3375_path.npy,train
1533,maze_1533.npy,perfect,Hard,31,31,180,maze_1533_path.npy,train
1424,maze_1424.npy,perfect,Hard,31,31,280,maze_1424_path.npy,train
2034,maze_2034.npy,imperfect,Easy,11,11,26,maze_2034_path.npy,train
3347,maze_3347.npy,imperfect,Hard,31,31,76,maze_3347_path.npy,train
80,maze_80.npy,perfect,Easy,11,11,28,maze_80_path.npy,train
257,maze_257.npy,perfect,Easy,11,11,20,maze_257_path.npy,train
295,maze_295.npy,perfect,Easy,11,11,16,maze_295_path.npy,train
1320,maze_1320.npy,perfect,Medium,21,21,88,maze_1320_path.npy,train
1351,maze_1351.npy,perfect,Hard,31,31,100,maze_1351_path.npy,train
2285,maze_2285.npy,imperfect,Easy,11,11,24,maze_2285_path.npy,train
1961,maze_1961.npy,perfect,Hard,31,31,72,maze_1961_path.npy,train
2292,maze_2292.npy,imperfect,Easy,11,11,16,maze_2292_path.npy,train
3759,maze_3759.npy,imperfect,Hard,31,31,68,maze_3759_path.npy,train
2401,maze_2401.npy,imperfect,Easy,11,11,16,maze_2401_path.npy,train
2111,maze_2111.npy,imperfect,Easy,11,11,16,maze_2111_path.npy,train
2922,maze_2922.npy,imperfect,Medium,21,21,48,maze_2922_path.npy,train
1446,maze_1446.npy,perfect,Hard,31,31,256,maze_1446_path.npy,train
3082,maze_3082.npy,imperfect,Medium,21,21,128,maze_3082_path.npy,train
3719,maze_3719.npy,imperfect,Hard,31,31,78,maze_3719_path.npy,train
888,maze_888.npy,perfect,Medium,21,21,76,maze_888_path.npy,train
1187,maze_1187.npy,perfect,Medium,21,21,128,maze_1187_path.npy,train
2722,maze_2722.npy,imperfect,Medium,21,21,40,maze_2722_path.npy,train
3257,maze_3257.npy,imperfect,Medium,21,21,54,maze_3257_path.npy,train
1642,maze_1642.npy,perfect,Hard,31,31,244,maze_1642_path.npy,train
2176,maze_2176.npy,imperfect,Easy,11,11,20,maze_2176_path.npy,train
1149,maze_1149.npy,perfect,Medium,21,21,68,maze_1149_path.npy,train
2202,maze_2202.npy,imperfect,Easy,11,11,48,maze_2202_path.npy,train
411,maze_411.npy,perfect,Easy,11,11,24,maze_411_path.npy,train
1789,maze_1789.npy,perfect,Hard,31,31,108,maze_1789_path.npy,train
3244,maze_3244.npy,imperfect,Medium,21,21,56,maze_3244_path.npy,train
1427,maze_1427.npy,perfect,Hard,31,31,176,maze_1427_path.npy,train
731,maze_731.npy,perfect,Medium,21,21,96,maze_731_path.npy,train
2623,maze_2623.npy,imperfect,Easy,11,11,26,maze_2623_path.npy,train
3718,maze_3718.npy,imperfect,Hard,31,31,84,maze_3718_path.npy,train
3750,maze_3750.npy,imperfect,Hard,31,31,102,maze_3750_path.npy,train
152,maze_152.npy,perfect,Easy,11,11,16,maze_152_path.npy,train
3010,maze_3010.npy,imperfect,Medium,21,21,58,maze_3010_path.npy,train
1590,maze_1590.npy,perfect,Hard,31,31,264,maze_1590_path.npy,train
2359,maze_2359.npy,imperfect,Easy,11,11,20,maze_2359_path.npy,train
102,maze_102.npy,perfect,Easy,11,11,24,maze_102_path.npy,train
1746,maze_1746.npy,perfect,Hard,31,31,188,maze_1746_path.npy,train
3467,maze_3467.npy,imperfect,Hard,31,31,92,maze_3467_path.npy,train
239,maze_239.npy,perfect,Easy,11,11,24,maze_239_path.npy,train
3246,maze_3246.npy,imperfect,Medium,21,21,40,maze_3246_path.npy,train
744,maze_744.npy,perfect,Medium,21,21,64,maze_744_path.npy,train
3122,maze_3122.npy,imperfect,Medium,21,21,36,maze_3122_path.npy,train
1556,maze_1556.npy,perfect,Hard,31,31,204,maze_1556_path.npy,train
2994,maze_2994.npy,imperfect,Medium,21,21,96,maze_2994_path.npy,train
720,maze_720.npy,perfect,Medium,21,21,76,maze_720_path.npy,train
1739,maze_1739.npy,perfect,Hard,31,31,208,maze_1739_path.npy,train
3500,maze_3500.npy,imperfect,Hard,31,31,98,maze_3500_path.npy,train
2517,maze_2517.npy,imperfect,Easy,11,11,16,maze_2517_path.npy,train
1992,maze_1992.npy,perfect,Hard,31,31,84,maze_1992_path.npy,train
2357,maze_2357.npy,imperfect,Easy,11,11,16,maze_2357_path.npy,train
810,maze_810.npy,perfect,Medium,21,21,56,maze_810_path.npy,train
752,maze_752.npy,perfect,Medium,21,21,88,maze_752_path.npy,train
332,maze_332.npy,perfect,Easy,11,11,20,maze_332_path.npy,train
3803,maze_3803.npy,imperfect,Hard,31,31,98,maze_3803_path.npy,train
1377,maze_1377.npy,perfect,Hard,31,31,116,maze_1377_path.npy,train
2702,maze_2702.npy,imperfect,Medium,21,21,62,maze_2702_path.npy,train
2889,maze_2889.npy,imperfect,Medium,21,21,92,maze_2889_path.npy,train
3424,maze_3424.npy,imperfect,Hard,31,31,100,maze_3424_path.npy,train
1833,maze_1833.npy,perfect,Hard,31,31,180,maze_1833_path.npy,train
1483,maze_1483.npy,perfect,Hard,31,31,252,maze_1483_path.npy,train
3185,maze_3185.npy,imperfect,Medium,21,21,46,maze_3185_path.npy,train
3331,maze_3331.npy,imperfect,Hard,31,31,120,maze_3331_path.npy,train
3182,maze_3182.npy,imperfect,Medium,21,21,48,maze_3182_path.npy,train
2902,maze_2902.npy,imperfect,Medium,21,21,52,maze_2902_path.npy,train
903,maze_903.npy,perfect,Medium,21,21,128,maze_903_path.npy,train
2281,maze_2281.npy,imperfect,Easy,11,11,16,maze_2281_path.npy,train
1096,maze_1096.npy,perfect,Medium,21,21,140,maze_1096_path.npy,train
2031,maze_2031.npy,imperfect,Easy,11,11,18,maze_2031_path.npy,train
3952,maze_3952.npy,imperfect,Hard,31,31,80,maze_3952_path.npy,train
3933,maze_3933.npy,imperfect,Hard,31,31,98,maze_3933_path.npy,train
2066,maze_2066.npy,imperfect,Easy,11,11,24,maze_2066_path.npy,train
554,maze_554.npy,perfect,Easy,11,11,32,maze_554_path.npy,train
3657,maze_3657.npy,imperfect,Hard,31,31,94,maze_3657_path.npy,train
1340,maze_1340.npy,perfect,Hard,31,31,212,maze_1340_path.npy,train
3192,maze_3192.npy,imperfect,Medium,21,21,52,maze_3192_path.npy,train
